hour,ust_inflow,ust_outflow,net_outflow,whale_outflow,small_outflow,hhi,top_share
2022-05-05 07:00:00+00:00,12036079.652407,5989886.741413,-6046192.910994,488418.871971,5501467.869442,0.1145545987204957,0.08154058549958211
2022-05-05 08:00:00+00:00,100542762.040506,14499985.719077,-86042776.321429,1078671.649837,13421314.06924,0.11280597884610652,0.07439122153188321
2022-05-05 09:00:00+00:00,10566752.910490999,20983568.22432,10416815.313829,207375.878746,20776192.345574,0.3417451466538146,0.00988277477543838
2022-05-05 10:00:00+00:00,3327611.89798,4541745.843236,1214133.9452560004,39003.001884,4502742.841352,0.20796014730600063,0.008587667216580816
2022-05-05 11:00:00+00:00,20095724.059948,13612137.831339,-6483586.228609001,213674.803499,13398463.02784,0.14364346914313297,0.015697372899579377
2022-05-05 12:00:00+00:00,19646297.063458,18252869.239462,-1393427.823996,2014881.4983450002,16237987.741117,0.2397208601360285,0.1103871107556561
2022-05-05 13:00:00+00:00,12263975.548287,6215111.939565,-6048863.608722,746888.275535,5468223.66403,0.03160256962184539,0.12017294021373254
2022-05-05 14:00:00+00:00,32502122.271897,43101562.996654004,10599440.724757005,378394.508148,42723168.488506004,0.0855134323506086,0.008779136575102275
2022-05-05 15:00:00+00:00,50053989.077115,143544563.951576,93490574.874461,4814465.383617001,138730098.567959,0.08466897859020155,0.03353986560745787
2022-05-05 16:00:00+00:00,71920619.891371,29717794.424641,-42202825.46673,1447752.904686,28270041.519954998,0.025352306077241975,0.04871670097716174
2022-05-05 17:00:00+00:00,13762230.421897,43878533.303995006,30116302.882098004,3418007.892913,40460525.411082,0.3644328247533444,0.07789704066069594
2022-05-05 18:00:00+00:00,23614630.227904,38288962.541968,14674332.314064004,3529583.800392,34759378.741576,0.07361923285498144,0.09218280063146846
2022-05-05 19:00:00+00:00,30892902.50513,39344113.572411,8451211.067281,2432988.903699,36911124.668712,0.1989356920917427,0.06183870172144551
2022-05-05 20:00:00+00:00,9617380.550282,21185171.713166,11567791.162883999,75447.10855,21109724.604615998,0.28724074221993845,0.003561316829124954
2022-05-05 21:00:00+00:00,20368101.957967,20583295.498131,215193.5401640013,39491.548129,20543803.950002,0.2732724498140735,0.0019186212495752152
2022-05-05 22:00:00+00:00,11595048.511631,13592232.829728002,1997184.318097001,521303.954629,13070928.875099001,0.5443829489204823,0.038353077169840676
2022-05-05 23:00:00+00:00,24449987.542471,22086099.224677,-2363888.317793999,9016391.455792,13069707.768885,0.26727507101962383,0.4082382934202299
2022-05-06 00:00:00+00:00,24695406.635606,21769081.022543,-2926325.613063,2627850.4563039998,19141230.566239,0.08358976791814143,0.12071480893395206
2022-05-06 01:00:00+00:00,5773738.926463,8008411.676373,2234672.7499100007,514741.62231500004,7493670.054058,0.07644475002097696,0.06427512010073462
2022-05-06 02:00:00+00:00,15884218.837685,13401708.422815999,-2482510.414869001,2819966.1778120003,10581742.245004,0.1305213574364137,0.21041841001488243
2022-05-06 03:00:00+00:00,58840535.785288,25301568.8741,-33538966.911188,9559493.118139,15742075.755961,0.12126435277337097,0.37782214872551223
2022-05-06 04:00:00+00:00,10106279.392554,12593159.257782,2486879.865227999,680882.0256759999,11912277.232106,0.18744170461865906,0.05406761017933175
2022-05-06 05:00:00+00:00,12386183.996447,4729034.151082,-7657149.845365001,2422388.5740750004,2306645.577007,0.14157879619663777,0.5122374879700878
2022-05-06 06:00:00+00:00,21275149.649166,18777949.381812,-2497200.2673540004,2035577.412733,16742371.969079,0.09152664425869952,0.10840254019987004
2022-05-06 07:00:00+00:00,8954445.137122,11796793.456277,2842348.319155,82138.829013,11714654.627264,0.07527469765290172,0.006962809793816848
2022-05-06 08:00:00+00:00,10402721.278818,12881825.58312,2479104.3043019995,2652245.77836,10229579.80476,0.07755186795273834,0.20589052081526643
2022-05-06 09:00:00+00:00,10123577.491258,5998073.372154,-4125504.119103999,163301.323751,5834772.0484029995,0.08629996260377469,0.027225629567841712
2022-05-06 10:00:00+00:00,15493626.520731999,28872670.194529,13379043.673797002,1599238.2116440001,27273431.982885,0.176336294182492,0.055389342269667706
2022-05-06 11:00:00+00:00,13814520.90013,20343448.848384,6528927.948254,924032.331238,19419416.517146,0.09923309386461751,0.045421616468507564
2022-05-06 12:00:00+00:00,11158006.370526,8644711.254717,-2513295.115809001,72963.580389,8571747.674328,0.07916078177113149,0.008440256503557283
2022-05-06 13:00:00+00:00,33728383.72036,89085331.152772,55356947.43241199,4972090.413096,84113240.739676,0.17025130599186875,0.05581267251024063
2022-05-06 14:00:00+00:00,66215059.461329006,21651825.206484,-44563234.25484501,2615034.801293,19036790.405191,0.03275319748186106,0.12077664475648382
2022-05-06 15:00:00+00:00,27987686.09911,17643946.262378,-10343739.836732,256594.924029,17387351.338349,0.09856227793952405,0.014542944090468845
2022-05-06 16:00:00+00:00,24057088.69131,19009584.264588,-5047504.426722001,110382.290613,18899201.973975,0.15558059456456144,0.005806665157776524
2022-05-06 17:00:00+00:00,14503249.632648,40417070.556089,25913820.923441,283350.727604,40133719.828485,0.591738678450634,0.007010669593452563
2022-05-06 18:00:00+00:00,8790250.25364,6948448.987217,-1841801.266423,542376.671824,6406072.315393,0.0780790771635293,0.07805722871705693
2022-05-06 19:00:00+00:00,22271275.808049,13067684.669744,-9203591.138305001,153362.60304800002,12914322.066696,0.09480605373432748,0.011736019572241824
2022-05-06 20:00:00+00:00,4575727.646362999,10484668.036016,5908940.389653001,5725155.656021,4759512.379995,0.231295573412448,0.5460502551301055
2022-05-06 21:00:00+00:00,5038831.899181,3731357.9422819996,-1307473.9568990003,3068.303321,3728289.638961,0.08429269228919742,0.0008223020595883939
2022-05-06 22:00:00+00:00,28638123.450052,44225188.181412004,15587064.731360003,2194804.686642,42030383.49477,0.5045251963006532,0.04962793324109548
2022-05-06 23:00:00+00:00,34606803.256514,47272831.927331,12666028.670817003,34144.086781,47238687.84055,0.5521273743556332,0.0007222771598174435
2022-05-07 00:00:00+00:00,27034458.195522,39282521.938726,12248063.743204001,1001696.342093,38280825.596633,0.6468106111473729,0.02549979717838571
2022-05-07 01:00:00+00:00,42501423.787756994,62784648.334922,20283224.547165006,17698417.797351997,45086230.53757,0.30482285273108783,0.28189084858675245
2022-05-07 02:00:00+00:00,66756004.856761,60353149.918951,-6402854.937810004,13406068.595227,46947081.323724,0.3311863072732908,0.2221270739510726
2022-05-07 03:00:00+00:00,29107479.852985002,29785810.6274,678330.7744149975,8749417.672056,21036392.955344,0.28344477321352296,0.2937444873166353
2022-05-07 04:00:00+00:00,23053058.4554,33491316.359258,10438257.903857999,4522120.1071150005,28969196.252143,0.05153929365106326,0.13502365982294248
2022-05-07 05:00:00+00:00,24368049.320352,86676061.21230899,62308011.891956985,3548928.263943,83127132.948366,0.28300752005792645,0.040944733924284646
2022-05-07 06:00:00+00:00,4613055.395245,15544138.674441,10931083.279196002,1846044.246541,13698094.4279,0.023627473500868856,0.11876143704098725
2022-05-07 07:00:00+00:00,5526355.924851,27642935.314021,22116579.38917,8029089.132405,19613846.181616,0.10892267283224075,0.29045718340673105
2022-05-07 08:00:00+00:00,63385898.371381,47323813.099166,-16062085.272215001,797172.2439570001,46526640.855209,0.272510280228322,0.016845055200571928
2022-05-07 09:00:00+00:00,6013279.889655,6398453.106293,385173.2166380007,1009896.650023,5388556.45627,0.045374213425577424,0.1578345005029024
2022-05-07 10:00:00+00:00,19634058.577538,11055751.952288,-8578306.625249999,903263.537928,10152488.41436,0.026718089687794808,0.08170077818551895
2022-05-07 11:00:00+00:00,10641584.525648,93143670.060607,82502085.534959,82716154.915526,10427515.145081,0.6531388587934249,0.8880491273502967
2022-05-07 12:00:00+00:00,4353040.226817,113064602.840605,108711562.61378801,103014708.04359,10049894.797015,0.7831890363361398,0.9111136947857762
2022-05-07 13:00:00+00:00,25099790.112216998,35160063.996588,10060273.884371001,13506735.245912,21653328.750676,0.1829941035145325,0.3841499050520136
2022-05-07 14:00:00+00:00,17667757.899328,36045139.788933,18377381.889605,10259137.230402,25786002.558531,0.15559016432313758,0.2846191550504648
2022-05-07 15:00:00+00:00,6323552.539523,52843660.904274,46520108.364751,2085643.83753,50758017.066744,0.23447498613257592,0.039468193570239805
2022-05-07 16:00:00+00:00,11919495.325642,52333907.157922,40414411.832279995,13802878.601068001,38531028.556854,0.21444224478186674,0.2637463807052786
2022-05-07 17:00:00+00:00,5267286.561825,40289642.920172,35022356.358347,3213803.027966,37075839.892206,0.1428108431189903,0.07976747359944783
2022-05-07 18:00:00+00:00,134283149.134685,197492062.55912,63208913.42443499,4239767.577079,193252294.982041,0.3823591919721998,0.021468040396863085
2022-05-07 19:00:00+00:00,9202953.495181,60684066.55195,51481113.056769,31839919.348081,28844147.203869,0.08342856647474532,0.5246833502963039
2022-05-07 20:00:00+00:00,11292150.087555,94253824.24879,82961674.16123499,11733530.323979,82520293.924811,0.07994878759289442,0.12448863924085957
2022-05-07 21:00:00+00:00,45284054.11724,259352694.13405702,214068640.01681703,28590281.713086,230762412.420971,0.1553507982152822,0.11023707237183335
2022-05-07 22:00:00+00:00,90404027.47491,480515688.480284,390111661.00537395,126090489.89642799,354425198.583856,0.02893708331954167,0.26240660382018227
2022-05-07 23:00:00+00:00,83186628.20969,157455886.338657,74269258.12896699,38003851.569792,119452034.768865,0.03039608709265063,0.24136189794805835
2022-05-08 00:00:00+00:00,33446131.428667,160839397.102402,127393265.673735,66637083.96721601,94202313.135186,0.16311914984563813,0.4143082178105282
2022-05-08 01:00:00+00:00,25941122.356166,723742738.9715819,697801616.6154159,455135462.983682,268607275.98789996,0.27762826489814935,0.6288635981763584
2022-05-08 02:00:00+00:00,32473740.633952998,128617815.24832,96144074.61436701,35894522.137455,92723293.110865,0.030231321274319864,0.27907892905935405
2022-05-08 03:00:00+00:00,62973633.850039,89241428.882043,26267795.032004006,5872402.988298,83369025.893745,0.13795617353622996,0.06580355180170848
2022-05-08 04:00:00+00:00,30837523.017,64459621.845717,33622098.82871699,9166258.814522,55293363.031195,0.06828750955866181,0.14220156048171184
2022-05-08 05:00:00+00:00,43188490.701883,46547672.225107,3359181.523223996,14611884.363563,31935787.861544,0.05308916185272915,0.3139122466296307
2022-05-08 06:00:00+00:00,159727932.384459,43366120.070497,-116361812.31396198,14608167.406422,28757952.664075,0.11147913141837054,0.3368566840352472
2022-05-08 07:00:00+00:00,21571503.651339,55749133.943943,34177630.292604,11057655.313166,44691478.630777,0.05443596541725725,0.19834667430501646
2022-05-08 08:00:00+00:00,14770392.453597,57925600.945871994,43155208.49227499,32417129.542441998,25508471.40343,0.06899198055287253,0.5596338926674902
2022-05-08 09:00:00+00:00,14660308.041532,62088779.71884,47428471.677308,18682861.235339,43405918.483501,0.11820555402522298,0.3009055955027884
2022-05-08 10:00:00+00:00,19747091.056357,44019778.174008004,24272687.117651004,2397670.893042,41622107.280966,0.0471415577265766,0.054468036698506875
2022-05-08 11:00:00+00:00,6953335.98693,26127779.84651,19174443.859580003,4495273.248036,21632506.598474,0.04175070245741511,0.17204956848396183
2022-05-08 12:00:00+00:00,7338398.585153,262704080.66641203,255365682.081259,65352560.110152,197351520.55626002,0.38140280598324616,0.2487687284657685
2022-05-08 13:00:00+00:00,31426032.741844002,74984808.540169,43558775.798325,7178998.821927,67805809.718242,0.017782630076202746,0.09573937657093896
2022-05-08 14:00:00+00:00,159221647.42971602,100935592.830833,-58286054.59888302,48896448.635553,52039144.19528,0.10409479524040857,0.4844321736684396
2022-05-08 15:00:00+00:00,31223988.483711,193528164.09041598,162304175.60670498,153770843.66170996,39757320.428706,0.23769996171333554,0.7945657128740627
2022-05-08 16:00:00+00:00,33774907.725933,53800257.828057006,20025350.102124006,25106053.918408003,28694203.909649,0.22803312706481857,0.46665304093236365
2022-05-08 17:00:00+00:00,11158249.999487,71814360.01211,60656110.012623,16862338.236228,54952021.775882,0.27973984275419644,0.23480454651944985
2022-05-08 18:00:00+00:00,15394422.729465,21736717.52301,6342294.793545,6016478.691164,15720238.831846,0.1198932297368088,0.2767887416669555
2022-05-08 19:00:00+00:00,13086929.690883,16812485.233777,3725555.542894002,47650.39456,16764834.839217,0.06011635803403849,0.002834226701015524
2022-05-08 20:00:00+00:00,26415726.166513998,32430967.355928,6015241.189414002,16804945.467937,15626021.887991,0.2425326577087225,0.5181758929206055
2022-05-08 21:00:00+00:00,7630296.917791,19854468.372555003,12224171.454764003,118355.27797,19736113.094585,0.21425376311017702,0.00596114062331699
2022-05-08 22:00:00+00:00,6864484.824789,9586394.253535,2721909.428746001,579179.20981,9007215.043725,0.04696621464106879,0.0604167943120456
2022-05-08 23:00:00+00:00,10210837.867053,21794566.788104,11583728.921051001,1068581.3905210001,20725985.397583,0.06322509215151374,0.049029714649077474
2022-05-09 00:00:00+00:00,4174117.973746,59410165.518572,55236047.544826,51517258.970763,7892906.547809,0.7095981990559767,0.8671455216642743
2022-05-09 01:00:00+00:00,10072965.288039,33527588.488991998,23454623.200953,16338381.194347,17189207.294645,0.18818943544443173,0.48731155238651674
2022-05-09 02:00:00+00:00,52172050.892497,188905451.11792302,136733400.22542602,4531289.658394,184374161.459529,0.6258502757574693,0.023987077300195912
2022-05-09 03:00:00+00:00,154734521.164505,67469602.80132,-87264918.363185,3214668.374258,64254934.427062,0.25246658528846166,0.04764617310293558
2022-05-09 04:00:00+00:00,165200631.814723,23926868.309802998,-141273763.50492,9713207.411736,14213660.898067,0.14432188265203852,0.4059539796838533
2022-05-09 05:00:00+00:00,13439854.128356999,70734922.15805,57295068.029693,1807802.0039030001,68927120.154147,0.5041286386981234,0.025557418439842914
2022-05-09 06:00:00+00:00,14200655.420019,183946983.41419598,169746327.99417698,7521744.733481,176425238.680715,0.6388542346146697,0.04089082948723428
2022-05-09 07:00:00+00:00,12096509.664207,44339099.961238,32242590.297030997,7440088.365286,36899011.595952,0.22267745072450765,0.16779971564127943
2022-05-09 08:00:00+00:00,25708117.826816,70936215.928205,45228098.101389,13205668.555700999,57730547.372504,0.05538449560624609,0.18616257412245588
2022-05-09 09:00:00+00:00,5637716.690534,28574962.196821,22937245.506287,8024001.790168,20550960.406653002,0.07515903915770436,0.2808053335258893
2022-05-09 10:00:00+00:00,34806494.763497,65255785.356312,30449290.592814997,31215023.861851,34040761.494461,0.09408973386348274,0.4783487577600913
2022-05-09 11:00:00+00:00,30133901.936284002,57569761.428701,27435859.492416997,11944301.8474,45625459.581300996,0.04390311337577768,0.20747527088839476
2022-05-09 12:00:00+00:00,26152804.917688,157050363.687549,130897558.769861,15422555.416869,141627808.27068,0.12373652301138013,0.09820133525798198
2022-05-09 13:00:00+00:00,32404153.470698,108144475.393819,75740321.923121,25135333.486116,83009141.907703,0.042626100217783174,0.23242364803734217
2022-05-09 14:00:00+00:00,42675135.071286,124515307.194523,81840172.12323701,41785046.369618,82730260.824905,0.03493719926432347,0.33558160286541844
2022-05-09 15:00:00+00:00,81145300.675345,358770768.876148,277625468.200803,121101053.311237,237669715.564911,0.05379134044435545,0.33754437043627306
2022-05-09 16:00:00+00:00,180303107.24153098,489830012.450343,309526905.208812,113565335.75976901,376264676.690574,0.025347483921845382,0.23184642196925775
2022-05-09 17:00:00+00:00,217814750.151817,505248828.579333,287434078.427516,116498078.311298,388750750.268035,0.023416898877718657,0.23057565247379042
2022-05-09 18:00:00+00:00,196364010.249381,865984974.066149,669620963.8167679,281617567.054684,584367407.011465,0.02835588638557357,0.3251991379623781
2022-05-09 19:00:00+00:00,364062208.552133,642390501.927435,278328293.375302,126256649.161596,516133852.765839,0.030933838770639807,0.19654189902057123
2022-05-09 20:00:00+00:00,149745005.179271,350681005.114843,200935999.935572,66012059.369849995,284668945.744993,0.05754070441873717,0.18823962064392963
2022-05-09 21:00:00+00:00,74946207.070171,372354866.397092,297408659.326921,52856113.26392,319498753.13317204,0.20822584092970992,0.14195091305065
2022-05-09 22:00:00+00:00,245906793.03977,453915858.928046,208009065.88827598,134107347.247697,319808511.680349,0.031924096992698894,0.2954453884127355
2022-05-09 23:00:00+00:00,169692617.149031,381762751.585316,212070134.436285,43244570.355707,338518181.229609,0.014911780692192258,0.11327603380929305
2022-05-10 00:00:00+00:00,226839393.466401,676042593.767849,449203200.301448,236152903.24739102,439889690.520458,0.04990772812964862,0.3493166043447334
2022-05-10 01:00:00+00:00,199688425.736756,309196415.33137,109507989.594614,36684010.492849,272512404.838521,0.02847155552330225,0.11864306529405992
2022-05-10 02:00:00+00:00,104249326.910564,208601013.68496698,104351686.77440298,36551164.815942995,172049848.869024,0.026613203748223804,0.17522045636433592
2022-05-10 03:00:00+00:00,159166681.70422,386565399.103039,227398717.39881903,75319006.947616,311246392.155423,0.02685206514880864,0.19484156399507374
2022-05-10 04:00:00+00:00,150598269.176639,251099111.872946,100500842.696307,40738222.073574,210360889.799372,0.02049714865425519,0.16223961036623336
2022-05-10 05:00:00+00:00,88921155.29330501,93224002.974731,4302847.681425989,10092515.246589,83131487.728142,0.01749698867836444,0.10826090839850167
2022-05-10 06:00:00+00:00,76346869.03345,161222183.118559,84875314.085109,51366220.957935,109855962.160624,0.03003979755473469,0.3186051693653192
2022-05-10 07:00:00+00:00,38927989.235171,182977634.332955,144049645.097784,91626728.368937,91350905.964018,0.08958421898663227,0.5007537052436067
2022-05-10 08:00:00+00:00,51946776.616756,151251508.430383,99304731.813627,81191566.06725,70059942.363133,0.11238773623309402,0.5367983890528952
2022-05-10 09:00:00+00:00,79458687.736535,87936151.902711,8477464.166176006,21416538.581246,66519613.321465,0.04912345981990353,0.2435464609020007
2022-05-10 10:00:00+00:00,28433917.078211,211688090.646643,183254173.568432,16450620.144793,195237470.50185,0.48090044096155804,0.07771159962065574
2022-05-10 11:00:00+00:00,36215573.338287,50397025.349133,14181452.010845996,14824212.594352001,35572812.754781,0.07643642492099634,0.2941485631672709
2022-05-10 12:00:00+00:00,53459202.428481,64008639.466696,10549437.038215004,5526671.778209,58481967.688487,0.042882704771639524,0.08634259100421207
2022-05-10 13:00:00+00:00,28706209.91472,99250035.30903001,70543825.39431001,8308437.074445,90941598.234585,0.27515642069128493,0.08371218255565777
2022-05-10 14:00:00+00:00,64340438.057557,82155273.838631,17814835.781074002,15479064.173489999,66676209.665141,0.04981119582445995,0.18841230088154662
2022-05-10 15:00:00+00:00,47239710.420555,121586665.04025799,74346954.619703,42001008.376613,79585656.663645,0.05133791808925009,0.34544091132614124
2022-05-10 16:00:00+00:00,50644507.585337,73358261.83480701,22713754.24947001,27697179.317649003,45661082.517158,0.09431474374544405,0.3775604631966246
2022-05-10 17:00:00+00:00,61738013.92975,30434200.652581,-31303813.277169004,6719276.873166,23714923.779415,0.04099220418668495,0.22078046175318772
2022-05-10 18:00:00+00:00,35007297.93103,68553219.575333,33545921.644303,13248125.734679,55305093.840654,0.19917206586318795,0.19325315159152606
2022-05-10 19:00:00+00:00,49851098.433593,85200392.876937,35349294.443344004,9334677.852187,75865715.02475,0.02980875778523836,0.10956144140872637
2022-05-10 20:00:00+00:00,31801044.95568,52865600.534916,21064555.579235997,2792004.896237,50073595.638679,0.030383061040518015,0.052813263596485055
2022-05-10 21:00:00+00:00,140518668.42726,245113393.317989,104594724.89072898,31220233.978248,213893159.339741,0.02148325395395025,0.1273705755349956
2022-05-10 22:00:00+00:00,168549143.929583,296793307.357646,128244163.42806298,47621111.233949,249172196.123697,0.018766078895032942,0.16045210607314656
2022-05-10 23:00:00+00:00,88256285.190311,162319973.208541,74063688.01823,20787839.854105998,141532133.354435,0.022651335560868006,0.12806704833174637
2022-05-11 00:00:00+00:00,58780556.097245,106843286.561142,48062730.463897,22040713.976878,84802572.584264,0.05281987380702276,0.20629011598463895
2022-05-11 01:00:00+00:00,47937372.567822,91384910.093285,43447537.52546299,24519736.478275,66865173.61501,0.037867076118867055,0.2683127493723575
2022-05-11 02:00:00+00:00,42406268.627055004,106255472.661367,63849204.034311995,23540226.689544,82715245.97182299,0.03017469371126944,0.2215436635867782
2022-05-11 03:00:00+00:00,40384289.087619,83999463.646068,43615174.55844901,23342292.541621,60657171.104447,0.02466881238452604,0.27788620936883385
2022-05-11 04:00:00+00:00,60336786.907657,126790755.271819,66453968.364162,38378922.238928,88411833.032891,0.03757274430408421,0.30269495718871425
2022-05-11 05:00:00+00:00,95508796.441123,247587352.435181,152078555.994058,21305324.004947998,226282028.430233,0.07921235809035236,0.08605174616310737
2022-05-11 06:00:00+00:00,153101452.53214,454763867.519901,301662414.987761,33288471.80197,421475395.717931,0.10175564173601225,0.07319946499600315
2022-05-11 07:00:00+00:00,273379770.604199,740973777.355059,467594006.75086004,312105785.789162,428867991.565897,0.08428306117933683,0.421210298295897
2022-05-11 08:00:00+00:00,120701956.3914,235630375.705969,114928419.31456901,45559586.540962,190070789.165007,0.022727951463494926,0.1933519241925475
2022-05-11 09:00:00+00:00,84407627.78356801,188081279.509018,103673651.72545,50235445.836105,137845833.67291299,0.0372841570313516,0.2670943432926632
2022-05-11 10:00:00+00:00,65044648.590807,193711037.333544,128666388.742737,70223900.936223,123487136.397321,0.08322490189808547,0.36251884199714973
2022-05-11 11:00:00+00:00,77377688.23892899,180620055.047958,103242366.809029,11242276.586678,169377778.46128,0.02740019296276713,0.06224268165399997
2022-05-11 12:00:00+00:00,132675334.551074,330441670.022806,197766335.471732,58252534.236156,272189135.78665,0.06092093327958861,0.17628688970170017
2022-05-11 13:00:00+00:00,127597647.585537,382548887.341394,254951239.755857,77578838.994442,304970048.346952,0.054721768485974466,0.20279457491980404
2022-05-11 14:00:00+00:00,107484054.118759,160174855.298818,52690801.180058986,21890068.275678,138284787.02314,0.04457967029998701,0.13666357453447026
2022-05-11 15:00:00+00:00,51011284.748445,89446419.214321,38435134.465876006,6179118.43221,83267300.782111,0.03661926517335044,0.06908178646485917
2022-05-11 16:00:00+00:00,50748228.95432901,70123502.156868,19375273.20253899,5534270.4535219995,64589231.703346,0.017215521113896015,0.07892176350721475
2022-05-11 17:00:00+00:00,37683335.928439,83918990.792216,46235654.863777004,6334504.649206,77584486.14301,0.01612787792769495,0.07548356563164918
2022-05-11 18:00:00+00:00,28231523.927209,88916747.995969,60685224.06875999,27623257.477987,61293490.517982,0.033444178194611485,0.31066427979618966
2022-05-11 19:00:00+00:00,34646219.683063,81921812.499663,47275592.816599995,9649955.856145,72271856.643518,0.02642200706186701,0.11779470646092818
2022-05-11 20:00:00+00:00,15215562.864568999,146072323.90414602,130856761.03957702,94164977.298517,51907346.605629,0.15839963774456725,0.6446462600287575
2022-05-11 21:00:00+00:00,13954924.064219,68231375.192862,54276451.128643006,23169439.630438,45061935.562424004,0.05076139979545296,0.3395716349692137
2022-05-11 22:00:00+00:00,29105887.244289,64198625.862874,35092738.618585005,4434152.692674,59764473.1702,0.023305454212185592,0.06906927731047069
2022-05-11 23:00:00+00:00,15299402.653786,86410122.470052,71110719.816266,31855361.430263,54554761.039789,0.17125346005110575,0.3686531221073483
2022-05-12 00:00:00+00:00,16263914.631377,37030841.40843,20766926.777053002,1975913.751804,35054927.656626,0.025058642739411455,0.05335859723009661
2022-05-12 01:00:00+00:00,12001590.250017,51423149.494868,39421559.244851,9369434.584567,42053714.910301,0.030427858842065697,0.18220265924206105
2022-05-12 02:00:00+00:00,11010935.73713,66407413.569945,55396477.832815,17732662.067108,48674751.502837,0.04770709859866297,0.26702834990600416
2022-05-12 03:00:00+00:00,13044886.489408,73123848.061431,60078961.572023004,26951182.05813,46172666.003301,0.04650661652225663,0.36856897951388495
2022-05-12 04:00:00+00:00,13085804.025013,71075229.77639,57989425.751377,11038821.257298,60036408.519092,0.030279662061067244,0.15531179135160406
2022-05-12 05:00:00+00:00,26987637.452788,87993504.107941,61005866.65515301,3832972.9124789997,84160531.195462,0.01955377095683631,0.043559725815409275
2022-05-12 06:00:00+00:00,12457547.401712,69122757.151111,56665209.74939901,2847593.9951879997,66275163.155923,0.03597580253750863,0.04119618650284453
2022-05-12 07:00:00+00:00,11751933.031278,51236484.50023,39484551.468952,6565648.891075,44670835.609155,0.03754032762457082,0.1281440160291545
2022-05-12 08:00:00+00:00,11282569.703344,80843988.092792,69561418.389448,39313055.846416004,41530932.246376,0.20431108559020733,0.4862829849672041
2022-05-12 09:00:00+00:00,18008379.843114,98966320.114807,80957940.27169299,13087324.248835,85878995.865972,0.08408932635897569,0.13224018265661389
2022-05-12 10:00:00+00:00,10813141.125785,48856656.30028,38043515.174495,2872008.4441939997,45984647.856086,0.01374009878524876,0.058784383985310516
2022-05-12 11:00:00+00:00,5867216.862322,32310093.413755,26442876.551433,855672.679797,31454420.733958,0.020009909827345265,0.026483138530101695
2022-05-12 12:00:00+00:00,6880265.795673,45003229.084366,38122963.288693,3086137.327583,41917091.756783,0.04860309613076352,0.06857590867085393
2022-05-12 13:00:00+00:00,13983781.527356999,70809298.235014,56825516.70765701,2120614.798208,68688683.43680601,0.03384114282347164,0.029948253281225034
2022-05-12 14:00:00+00:00,11629383.978864001,105398515.643907,93769131.665043,11217016.870855,94181498.77305199,0.05224359223184324,0.10642480875871278
2022-05-12 15:00:00+00:00,5978840.77676,90902013.911975,84923173.135215,6999729.683651,83902284.228324,0.015070675418630407,0.07700302097189168
2022-05-12 16:00:00+00:00,144096.521373,992314.6199480001,848218.0985750001,0.0,992314.6199480001,0.12208358803393343,0.0
2022-05-12 17:00:00+00:00,276018.951917,6792668.91287,6516649.960953,616.839265,6792052.073605,0.07070243935950782,9.080955849788011e-05
2022-05-12 18:00:00+00:00,3949623.967792,122445254.011791,118495630.043999,3825026.9623080003,118620227.049483,0.18677201550453534,0.031238670646554133
2022-05-12 19:00:00+00:00,3868437.386115,48960519.883207,45092082.497092,2461160.658275,46499359.224932,0.02395651815482404,0.05026827051971633
2022-05-12 20:00:00+00:00,8338897.0307060005,36226547.457577,27887650.426870998,1567773.622889,34658773.834688,0.024507788836289346,0.043276926257599824
2022-05-12 21:00:00+00:00,3522161.847151,34333383.986025,30811222.138873998,2974059.8393030004,31359324.146722,0.014395545158081068,0.08662297431891819
2022-05-12 22:00:00+00:00,5585533.72262,30711317.464339,25125783.741719,4014192.3518729997,26697125.112466,0.02516746842824757,0.1307072663533289
2022-05-12 23:00:00+00:00,3810005.183346,43325097.236996,39515092.05365,8085939.390408,35239157.846588,0.0354055697206156,0.1866340736912019
